palm_x,palm_y,palm_z,palm_normal_x,palm_normal_y,palm_normal_z,grab_strength,pinch_strength,finger_0_x,finger_0_y,finger_0_z,finger_1_x,finger_1_y,finger_1_z,finger_2_x,finger_2_y,finger_2_z,finger_3_x,finger_3_y,finger_3_z,finger_4_x,finger_4_y,finger_4_z,timestamp,hand_type,class_name
-132.64036560058594,-122.736572265625,-225.8698959350586,-0.20188763737678528,-0.9786946177482605,0.03739219158887863,0.0,0.05734189972281456,-0.3787265941029949,-0.42611180666009757,-0.6519580294629315,-0.4458545496336521,-0.3395669337377157,-0.8216061122284939,-0.3902635935314347,-0.3535768178094554,-0.8501045591406214,-0.35725865361296516,-0.36756011781809195,-0.8300357550761109,-0.31653228819699125,-0.3899035673660858,-0.7770135720636531,1758865904.9247425,1,B
-131.5723114013672,-72.54257202148438,-248.95201873779297,-0.08064732700586319,-0.9934329390525818,-0.08116068691015244,0.0,0.37530651688575745,-0.35574425421060435,-0.23388434722611182,-0.738589239410245,-0.4326065705831278,-0.20177260903871932,-0.8721048983036405,-0.38202779563822653,-0.20606149241117452,-0.9008848010179088,-0.3409418417935223,-0.22211674801262762,-0.8811086024881067,-0.29368357316498817,-0.23014858846009054,-0.8320090698150444,1758865905.9278553,1,B
154.40581512451172,-70.73504638671875,-263.0567283630371,0.20210984349250793,-0.9745001196861267,0.09747392684221268,0.0,0.0,0.43210297496631317,-0.24629493504297426,-0.6695167473165441,0.4975093714798021,-0.18383707747762157,-0.8294454015112427,0.45517909615963176,-0.1984763698819748,-0.8679971895218176,0.41988594902902787,-0.1896380086147277,-0.854242282447423,0.3477218816747273,-0.214524910312268,-0.8170013108593855,1758865906.9333305,0,B
100.69169807434082,-158.85235595703125,-244.0603904724121,0.1942758858203888,-0.9699372053146362,0.14655596017837524,0.0,0.0,0.2772901882968985,-0.501967809478724,-0.6172856342056809,0.3298435484447596,-0.4389630437151741,-0.8150330047038967,0.27527121153862943,-0.4589449492991303,-0.8447456975983209,0.24072324623390995,-0.43496400859214407,-0.8282646832062976,0.19866323606266423,-0.43878385994136765,-0.7920626382366177,1758865907.9441175,0,B
103.0330867767334,-169.32717895507812,-232.3651909828186,0.13507387042045593,-0.9728621244430542,0.18786773085594177,0.0,0.0,0.2852242798783791,-0.5353913940574109,-0.591532446472829,0.3280182760202137,-0.4822897052879303,-0.7942065241919636,0.2734580105131763,-0.49502186432147427,-0.8247266640104874,0.23253488895521215,-0.474869133243315,-0.8077494353284062,0.19604604572287213,-0.4671561581640087,-0.7677397077986235,1758865908.95353,0,B
111.73810958862305,-128.37847900390625,-257.4294456541538,0.14480361342430115,-0.9758172631263733,0.16374559700489044,0.0,0.0,0.30743879241811456,-0.4342885710792009,-0.6399234393942077,0.3409227386789545,-0.3701551388027118,-0.8503663812366029,0.28505787955286477,-0.3864135929229763,-0.8771696190071684,0.24798863685095443,-0.3689750624180648,-0.8588273196838477,0.21440109448353586,-0.3633509111380259,-0.8188133764024302,1758865909.959395,0,B
82.10442471504211,-160.33489990234375,-243.19162774085999,0.158368781208992,-0.9688997864723206,0.19013822078704834,0.0,0.0,0.2434666167954706,-0.5049299651919882,-0.6280352819399934,0.2591312077367566,-0.45607236634400783,-0.8273718404640138,0.2083295691632174,-0.4708121571796002,-0.8572833272986007,0.1695546862802807,-0.46865560516150384,-0.8373083591186465,0.1213503058412364,-0.4496712641804855,-0.7909426276808421,1758865910.970041,0,B
80.1871337890625,-104.51925659179688,-272.93635845184326,0.18450795114040375,-0.9746214151382446,0.12676702439785004,0.0,0.0,0.23337645445554178,-0.3468533149643297,-0.7274676466289188,0.27006676733947277,-0.31082956355229213,-0.8908675019356903,0.2208663622868461,-0.3176441992280016,-0.9221280890998698,0.186472011367448,-0.3166452198138872,-0.9026470210934875,0.13095828287673597,-0.3138985499178952,-0.8605178698369707,1758865911.9760537,0,B
71.39802932739258,-133.86135864257812,-260.197585105896,0.1988781988620758,-0.9719621539115906,0.12544746696949005,0.0,0.0,0.2151812594091011,-0.4071361429449206,-0.7154038296091387,0.2472096997881575,-0.38864397878274776,-0.8698207468607889,0.1925832531082118,-0.3940207033699297,-0.8986987125494975,0.15673288322940657,-0.39341467356628385,-0.8786404367007498,0.10442042187784287,-0.3976605598420016,-0.8310523473898225,1758865912.982036,0,B
69.38236999511719,-136.42355346679688,-259.1953811645508,0.1935349404811859,-0.9737321138381958,0.11995851993560791,0.0,0.0,0.20879544584825774,-0.41229296018156086,-0.7164728272504355,0.2394764048252291,-0.3981764851209957,-0.8693533946226383,0.18519012008556818,-0.4015579316796578,-0.8969146263317642,0.14856982377353056,-0.39969256553335974,-0.8774621746603092,0.09895880306550496,-0.4075759955102541,-0.8281251727267167,1758865913.989966,0,B
74.12658834457397,-146.0499267578125,-254.46097400784492,0.23331429064273834,-0.9582851529121399,0.16508793830871582,0.0,0.0,0.2267972056621565,-0.4752798064293158,-0.6505589820155402,0.25206299755635275,-0.4197647810344964,-0.8512354208187081,0.19729261105262114,-0.42631375967738294,-0.882797940603496,0.15705097530447593,-0.4233127182826653,-0.8605099894343203,0.11473902140125766,-0.42350287527026453,-0.8153047172626259,1758865914.9912488,0,B
80.29311752319336,-153.21905517578125,-247.43170404434204,0.2861156165599823,-0.9404208064079285,0.18370245397090912,0.0,0.0,0.2343681155152818,-0.4990999030504766,-0.6279282979635098,0.2758863013546997,-0.43656966932393837,-0.8359298776410904,0.2177434944412981,-0.45022970599927936,-0.8659566862518557,0.1813020596591094,-0.4307527980887672,-0.8475496256120783,0.14682503258052457,-0.43747749659587043,-0.8037933445777802,1758865916.0114603,0,B
82.69375467300415,-161.93515014648438,-240.21318244934082,0.249307781457901,-0.9489495158195496,0.19323667883872986,0.0,0.0,0.25007875170151583,-0.5178047337994495,-0.6161813224827866,0.28469128783822234,-0.4594285438893934,-0.8214042147776619,0.22812169930720183,-0.46992583348776334,-0.8527192980846777,0.1839496742160177,-0.4681093263630372,-0.8278896137160224,0.14710895124851747,-0.4659095555078634,-0.7873088143868164,1758865917.0295548,0,B
78.63927519321442,-155.32662963867188,-245.05723571777344,0.22367537021636963,-0.9576908946037292,0.18110089004039764,0.0,0.0,0.23743557795711268,-0.4937677811340646,-0.6381857377727178,0.2711560749090268,-0.441175606319881,-0.8355162755973112,0.21365574692394293,-0.45342537859025667,-0.8653072563295968,0.1739806819086382,-0.4528023241523282,-0.8402042527225966,0.13245258301986187,-0.45247531658973694,-0.79470259456692,1758865918.0358682,0,B
80.31018447875977,-71.9033203125,-285.4706335067749,0.28359606862068176,-0.9375938177108765,0.20122402906417847,0.0,0.0,0.2321679650756774,-0.283942672708871,-0.7145164483200088,0.27627965356477713,-0.22388221438974318,-0.9167043054761912,0.21989129323102885,-0.24419917690425058,-0.9444652355489175,0.18475159501591124,-0.2258625775732326,-0.9265571677752102,0.14895445614404218,-0.2312478215622804,-0.8873444929496808,1758865919.0409172,0,B
75.19981741905212,-115.73626708984375,-269.9193344116211,0.24339541792869568,-0.9491931200027466,0.1994771510362625,0.0,0.0,0.23172093269144747,-0.38581610199288924,-0.6882397136055054,0.2609312563225617,-0.33627313904811784,-0.8827633816893639,0.2063519578966441,-0.3502606626386296,-0.9136390631316996,0.1653882457882211,-0.34913776172551897,-0.8895259477796968,0.12522510770284834,-0.3485117394459233,-0.8473028497843397,1758865920.0508842,0,B
78.86520195007324,-37.801971435546875,-292.13274478912354,0.28300240635871887,-0.9416595101356506,0.18217311799526215,0.0,0.0,0.2221388103033537,-0.19878230365767696,-0.7338886982285316,0.28001991335537857,-0.1408755251143666,-0.9275232435186941,0.22275914131101948,-0.14674451609768954,-0.9637657453746903,0.18802247725301424,-0.13566169124450317,-0.9453008999140969,0.15414293435664575,-0.1400324011282801,-0.9062972265354723,1758865921.0566354,0,B
-127.42185974121094,-69.18624877929688,-229.77709197998047,-0.9192001223564148,-0.14522673189640045,0.3660332262516022,0.4881154000759125,0.0,-0.591957965842615,-0.22103745101300806,-0.6435570022712059,-0.550073670338091,-0.12783621643704782,-0.800857851611309,-0.5561275222900628,-0.1513395939173775,-0.8172016313398054,-0.536727380161241,-0.23891876155957215,-0.822617077725305,-0.5225120341354982,-0.2842264150445272,-0.7893503997520723,1758858865.078562,1,C
-120.3279037475586,-77.82061767578125,-230.29224252700806,-0.9064434766769409,-0.061693135648965836,0.4177968204021454,0.47654229402542114,0.0,-0.5684377891345058,-0.242161917044644,-0.6432643117167639,-0.524326069986038,-0.14589453239453656,-0.8122036552206288,-0.5287699740171983,-0.1783453534370241,-0.8298163950448765,-0.5128673243242716,-0.26127205067624387,-0.826785203636262,-0.5047493659319122,-0.31495482648108913,-0.7841692337698256,1758858866.0819314,1,C
-114.20380401611328,-99.21768188476562,-220.00194931030273,-0.9132976531982422,0.027210844680666924,0.4063827693462372,0.4989668130874634,0.02265051193535328,-0.5379027423151963,-0.31944706479029444,-0.6241388103173177,-0.5105756969580373,-0.2194535054670827,-0.8091836375037614,-0.5273215410028909,-0.25803293549460965,-0.8095375201893802,-0.5164612921539818,-0.31840351756746427,-0.8005124874696283,-0.4925445619242053,-0.38041096129574536,-0.7689614998863242,1758858867.0836887,1,C
-107.84808731079102,-94.62185668945312,-227.79819869995117,-0.9247808456420898,0.004913072567433119,0.3804684579372406,0.4239782691001892,0.0,-0.52067552272986,-0.29314868137819283,-0.6378021550878,-0.47984720873997255,-0.20049208815616046,-0.8248901803679275,-0.49022868877505177,-0.233199415952746,-0.8398177570766121,-0.47842320514984316,-0.2989555350023757,-0.8225418079997586,-0.46164580059536653,-0.3638270088482306,-0.7912019092184583,1758858868.0922265,1,C
-111.51834106445312,-102.10610961914062,-226.72625732421875,-0.8665520548820496,0.0024806002620607615,0.49908050894737244,0.202952578663826,0.3395846486091614,-0.5131265347576519,-0.3164319514148381,-0.6552636720578446,-0.5288827067828483,-0.2450686695946686,-0.7877286891129217,-0.5504687289320124,-0.2851227381963755,-0.7846586535757927,-0.5318246405108955,-0.3540556262059546,-0.7780496124952204,-0.49989993386184667,-0.4129370251320866,-0.7507734557872805,1758858869.1036563,1,C
-111.42472076416016,-93.16851806640625,-230.52615356445312,-0.8840289115905762,-0.016387851908802986,0.46714481711387634,0.3514196574687958,0.0,-0.5232986362525136,-0.2967730730389439,-0.6364153913395618,-0.49907514657808205,-0.20061932507708735,-0.8208740340224787,-0.5142513043555762,-0.2338982849994695,-0.8251285889138102,-0.5005769873729359,-0.29688265783136647,-0.8127737436560105,-0.4792394415599179,-0.36483587024609054,-0.7811625097914794,1758858870.1065822,1,C
-115.70341873168945,-78.35934448242188,-235.96001434326172,-0.9157705903053284,-0.11972421407699585,0.3834453523159027,0.33748459815979004,0.0,-0.5593479021256532,-0.26057466107026817,-0.6530227941531596,-0.49970283898534346,-0.15016791505216603,-0.827341750710885,-0.5021518746202425,-0.1703395363909924,-0.847837211472508,-0.485880079409024,-0.24387073012125118,-0.8300804918558443,-0.47482098497358655,-0.31354391471429244,-0.8053007491665618,1758858871.114503,1,C
-116.07584381103516,-80.415283203125,-234.84519577026367,-0.9090767502784729,-0.11941578984260559,0.39914825558662415,0.3214714825153351,0.0,-0.5506201833791224,-0.26176426873248093,-0.6420164679179323,-0.5054972031963669,-0.16643140671060475,-0.815208193919174,-0.50865988876886,-0.18652934861119697,-0.8405188395653802,-0.49078215494951355,-0.2507627750619919,-0.821935861937531,-0.47522888054827295,-0.3171421955452591,-0.7889830160268111,1758858872.1166875,1,C
-106.09945678710938,-94.82730102539062,-229.74932098388672,-0.902717649936676,-0.006317736580967903,0.43018707633018494,0.3744146227836609,0.0,-0.5153524324767887,-0.31992444257386154,-0.625069989038316,-0.47738900788776556,-0.1998819280621138,-0.8287031437176091,-0.4843426587253187,-0.23204838007869683,-0.8435435603700275,-0.4703958718035046,-0.2936956580887715,-0.8211289446771476,-0.4545823014227963,-0.3677926104977433,-0.7861172010478641,1758858873.1188912,1,C
-114.51893758773804,-96.97216796875,-225.4532241821289,-0.8736123442649841,0.025623274967074394,0.4859474301338196,0.3465266227722168,0.0,-0.5305257670624357,-0.31858923255046934,-0.6023894362801121,-0.5074950794630437,-0.20546733394589886,-0.814578654985543,-0.523953412000107,-0.24676664317628366,-0.815217177118438,-0.5086837355817656,-0.29927736718258274,-0.8030205925808543,-0.48379211474294825,-0.3718643542350783,-0.7612717145010924,1758858874.1194263,1,C
-104.94713532924652,-101.15591430664062,-227.18903350830078,-0.8889173269271851,0.04773152619600296,0.45557406544685364,0.32058873772621155,0.0,-0.5017316465439413,-0.3363144703389727,-0.6141735382347697,-0.47676345508253215,-0.21734831775868044,-0.8238275410440344,-0.4873900834275944,-0.25240075398380707,-0.8359095441283395,-0.47310973965928915,-0.303828741361087,-0.8168832944175042,-0.45524836166512056,-0.3844450867535846,-0.7732551305304644,1758858875.12038,1,C
-110.33358192443848,-98.84161376953125,-227.07883834838867,-0.8862048387527466,-0.006616357248276472,0.46324631571769714,0.28685295581817627,0.0,-0.5231328257583965,-0.33515463555029196,-0.6168194785609693,-0.496868701907038,-0.21730496208181965,-0.8106183324168897,-0.5066515153927146,-0.24911253694636037,-0.8253769962183427,-0.49101552957497874,-0.30405225979183986,-0.8061227462082914,-0.46962175385666904,-0.3821213421678584,-0.7739870172058773,1758858876.1225548,1,C
-115.06899642944336,-98.52389526367188,-225.48443222045898,-0.8628807663917542,-0.04420377314090729,0.5034707188606262,0.30340367555618286,0.0,-0.5456251133101722,-0.31918029291715605,-0.6009110835166335,-0.5189524670123778,-0.2164289557293826,-0.7971230902849732,-0.5272691709643618,-0.24638720663549246,-0.8131915922812493,-0.5092547739027405,-0.30517329103493457,-0.7999578451025099,-0.48791431366843385,-0.38325762150241116,-0.7686522797476917,1758858877.1305768,1,C
-110.80584716796875,-96.66485595703125,-230.37717819213867,-0.9374246001243591,-0.13973551988601685,0.3189186453819275,0.2687614858150482,0.0,-0.5505119209914897,-0.33442100001583125,-0.6445290184276407,-0.475739001527008,-0.2147540015964135,-0.8282150101730905,-0.489777555450702,-0.2396335902229308,-0.8382682676885742,-0.4725397676583246,-0.3126383441666309,-0.8188841526090936,-0.44847268063573953,-0.3840166289001457,-0.8024264541154145,1758858878.1336925,1,C
-97.25731658935547,-91.3106689453125,-239.95923233032227,-0.9682637453079224,-0.1744053065776825,0.1790200024843216,0.23473390936851501,0.0,-0.5072604629418519,-0.3094062433680067,-0.6941230053470934,-0.4113159519982465,-0.20630691832016318,-0.8669434110883907,-0.43233771056448045,-0.22999758626095906,-0.8718860099451053,-0.4153362897383183,-0.29832936855296116,-0.8531725694353375,-0.3877114410857053,-0.36513658528470205,-0.8343168906373737,1758858879.1382415,1,C
117.6156997680664,-56.801361083984375,-292.1032180786133,0.956367552280426,-0.011020057834684849,0.2919582426548004,0.35314610600471497,0.08333178609609604,0.49380502733887766,-0.07363741687266549,-0.7301327014576189,0.4556669882760388,-0.09104788768882979,-0.8719641321029298,0.4689710411648351,-0.13973328373101881,-0.8720898875497395,0.4479079898232271,-0.22149851924567018,-0.8563209256152938,0.4233910601189343,-0.23441987665226974,-0.8177441391156697,1758858881.1429822,0,C
115.06298065185547,-72.87469482421875,-287.05924224853516,0.9558088779449463,-0.04386385530233383,0.29069796204566956,0.35762345790863037,0.03475373983383179,0.4981227342662928,-0.12549990799312336,-0.7204469796828163,0.45294614687804824,-0.12772854094479594,-0.8679918534861247,0.46480711905385674,-0.18123957508173577,-0.8666640401568799,0.4446666763142087,-0.26316689138675503,-0.8544762012187437,0.42096536634902865,-0.2758906282898315,-0.8134704397779722,1758858882.1467328,0,C
111.30133056640625,-79.47705078125,-284.47607421875,0.9541816711425781,-0.08667401224374771,0.28640004992485046,0.32895728945732117,0.1114589273929596,0.49541354215560296,-0.1509408747027573,-0.7189315525269958,0.4532817836685163,-0.15833088839344028,-0.8607196937448425,0.46742255355780965,-0.20818501000537315,-0.8591712041465073,0.4380110323680521,-0.2836164936683113,-0.8597733565400802,0.4135553846327951,-0.2932983363507924,-0.8254973501462853,1758858883.1533916,0,C
99.25164031982422,-97.348388671875,-279.6415481567383,0.9841121435165405,-0.0688687264919281,0.1636471003293991,0.32993173599243164,0.14327329397201538,0.466495368528064,-0.1978208495049276,-0.7342319686488504,0.41113532639475653,-0.20261344754082714,-0.8681341632059255,0.4157906112219031,-0.2421512503976022,-0.8766304463972228,0.3989124716717967,-0.3248855258395087,-0.8599666804487508,0.37580612264545293,-0.3405670507269637,-0.8253644384847731,1758858884.1595569,0,C
110.07599639892578,-78.71258544921875,-279.73122787475586,0.9575840830802917,0.02730099856853485,0.28685784339904785,0.4932560324668884,0.10211621969938278,0.4968164654404808,-0.1526036515790745,-0.7221672286913384,0.44284719991145993,-0.13924793467012117,-0.8781605808978191,0.46619548698215474,-0.19635045373728302,-0.8626171034906709,0.4464449963056123,-0.28401031828974466,-0.8593665180452772,0.42240742887543836,-0.29410529032142907,-0.8150851607900191,1758858885.1706018,0,C
97.22837829589844,-69.5322265625,-288.8741035461426,0.9679028987884521,0.014746889472007751,0.25089138746261597,0.45099490880966187,0.029298085719347,0.4592288723468647,-0.12384488113519716,-0.7454884036724679,0.3997277284931267,-0.11195983595439869,-0.900771964109099,0.42206038434012016,-0.1679452137492639,-0.8908756575130921,0.40416861532677034,-0.25698155703953846,-0.8781229698898624,0.3824189121572184,-0.26362900728245364,-0.8353986946796795,1758858886.1813214,0,C
109.77477645874023,-74.79583740234375,-280.0773620605469,0.9519028067588806,0.028380995616316795,0.30508291721343994,0.38550806045532227,0.1343669444322586,0.4932114980960977,-0.1562048774594441,-0.7220168312476136,0.43874672445965984,-0.12495691770738694,-0.8848986222137806,0.4682174283800904,-0.1881453191771299,-0.8633503220783965,0.4498972330682356,-0.2676929053565812,-0.8663082924775358,0.4257857930392845,-0.2855579989283581,-0.830908485194044,1758858887.1866214,0,C
107.14951705932617,-87.15484619140625,-273.198055267334,0.9460789561271667,0.014103727415204048,0.3236290216445923,0.3226027190685272,0.08345241844654083,0.47543356343111465,-0.20348598686650626,-0.7026478175171674,0.4331197185877008,-0.15027849141166832,-0.8731924729691549,0.47122903008274997,-0.21415996103216692,-0.855615984129546,0.4532353718461461,-0.29077615648115807,-0.8535082268778313,0.42722106802966897,-0.31582692948286933,-0.8290102587533476,1758858888.1945324,0,C
99.74335861206055,-80.00851440429688,-286.1221160888672,0.934261679649353,0.21003256738185883,0.28816917538642883,0.07648821920156479,0.11271253973245621,0.4460113943667992,-0.164593736653877,-0.727707074551706,0.39555274507701993,-0.12192246508891291,-0.8792132859264303,0.4194903718052076,-0.1670131768599715,-0.8922636531417542,0.42304262951826743,-0.23690920686468717,-0.8831987876146599,0.4049203044100728,-0.2636489214544701,-0.8261664933781813,1758858889.1958477,0,C
106.7418327331543,-84.946044921875,-277.3954200744629,0.9408888816833496,0.09888280183076859,0.3239603042602539,0.08831187337636948,0.05800044164061546,0.4735246260001468,-0.19541943181118127,-0.7021632682663316,0.4128116506542043,-0.12738195090963672,-0.8700153520001843,0.4544621304517532,-0.19388324036655893,-0.8694098349398958,0.4419042531479417,-0.2586964943463094,-0.8554362259255512,0.4193031979381777,-0.28690006412241986,-0.8094023166543379,1758858890.203448,0,C
110.31060409545898,-77.80276489257812,-277.830020904541,0.9188007712364197,-0.23053425550460815,0.32040467858314514,0.23117077350616455,0.07840756326913834,0.48864873474119946,-0.20911705387223664,-0.6946452306909355,0.4479758812015643,-0.12227108594801862,-0.8526562852619811,0.473858093445659,-0.18549121906973223,-0.8608434903767755,0.44717520736147365,-0.2543559026932393,-0.8493188499182885,0.4174287840142886,-0.27356794161977516,-0.810503239199471,1758858891.2045584,0,C
103.57279968261719,-81.41299438476562,-277.39734268188477,0.9260762929916382,-0.33077841997146606,0.18157193064689636,0.31079351902008057,0.0639670342206955,0.48157449038108874,-0.23243796067395736,-0.7182225907885282,0.42883294391737947,-0.14850927041900958,-0.8631078187447332,0.4503566647846108,-0.1927562500391604,-0.8717934976557936,0.41968345226684534,-0.26643080275700626,-0.861377237293325,0.3864905896667449,-0.28583476995277335,-0.8260172279936238,1758858892.2102022,0,C
95.23868560791016,-81.884521484375,-279.971923828125,0.942948579788208,-0.3051873743534088,0.13307373225688934,0.3421967923641205,0.11547544598579407,0.4612679858492747,-0.2334498634247731,-0.7405963102370152,0.4014854433963286,-0.1514878992463133,-0.8808112731902383,0.4232297539411161,-0.19061764879259266,-0.8857434658792162,0.39295444932282053,-0.2662313346197768,-0.8746009761657224,0.36183327286630285,-0.28769768712315047,-0.8374188064414853,1758858893.2117379,0,C
108.36751556396484,-91.72039794921875,-269.4728584289551,0.9180824160575867,-0.3076147735118866,0.24999558925628662,0.322753369808197,0.23075340688228607,0.4915808157829584,-0.2665061321764423,-0.703963674747147,0.44644260445149475,-0.1730386091399024,-0.860326180932387,0.48197884031391014,-0.24524365425461286,-0.8411610711020227,0.4511839455588333,-0.30784784376974156,-0.8412387636627016,0.41429192278650007,-0.32227958348051744,-0.8113531770513938,1758858894.2169914,0,C
115.54940795898438,-98.48773193359375,-262.6733207702637,0.9042432904243469,-0.3033599257469177,0.30052757263183594,0.3322651982307434,0.2520773112773895,0.5130438318772205,-0.2781607820546786,-0.6792920810498964,0.47202835647233254,-0.18315756898128677,-0.8413483431530895,0.5088632657232375,-0.27229896239819334,-0.8166464668841402,0.47887625420292457,-0.333184025432996,-0.8205221262829341,0.44166895777935283,-0.34446236214559306,-0.7914622834685701,1758858895.2224767,0,C
